,Date,Week,Profit,Profit(W),Profit(L),NumTrade,NumTrade(W),NumTrade(L),WinRate,ProfAve,ProfAve(W),ProfAve(L),Profit(Max),NumTrade(Max),Date(Datetime),Before type,Expansion type,After type,Expn lineage
954,2013.08.29,Thu,49.9,63.5,-13.6,2,1,1,0.5,24.95,63.5,-13.6,63.5,3660,2013-08-29,,,,
955,2013.08.30,Fri,-15.7,27.2,-42.9,8,1,7,0.125,-1.9625,27.2,-6.128571428571428,27.2,3668,2013-08-30,,,,
956,2013.09.02,Mon,-21.799999999999997,9.5,-31.299999999999997,5,2,3,0.4,-4.359999999999999,4.75,-10.433333333333332,8.2,3673,2013-09-02,,,,
957,2013.09.03,Tue,8.399999999999999,15.399999999999999,-7.0,3,2,1,0.6666666666666666,2.7999999999999994,7.699999999999999,-7.0,8.1,3676,2013-09-03,,,,
958,2013.09.04,Wed,-17.200000000000003,34.9,-52.1,12,1,11,0.08333333333333333,-1.4333333333333336,34.9,-4.736363636363636,34.9,3688,2013-09-04,,,,
959,2013.09.05,Thu,33.89999999999999,61.0,-27.1,4,2,2,0.5,8.474999999999998,30.5,-13.55,59.8,3692,2013-09-05,,,,
960,2013.09.06,Fri,2.099999999999998,29.7,-27.6,5,1,4,0.2,0.4199999999999996,29.7,-6.9,29.7,3697,2013-09-06,,,,
961,2013.09.09,Mon,83.1,83.1,0.0,1,1,0,1.0,83.1,83.1,0.0,83.1,3698,2013-09-09,,,,
962,2013.09.10,Tue,-25.700000000000003,1.7,-27.400000000000002,4,1,3,0.25,-6.425000000000001,1.7,-9.133333333333335,1.7,3700,2013-09-10,,,,
963,2013.09.11,Wed,-17.700000000000003,37.3,-55.0,8,1,7,0.125,-2.2125000000000004,37.3,-7.857142857142857,37.3,3710,2013-09-11,,,,
964,2013.09.12,Thu,-19.9,3.9,-23.8,3,1,2,0.3333333333333333,-6.633333333333333,3.9,-11.9,3.9,3712,2013-09-12,,,,
965,2013.09.13,Fri,54.699999999999996,79.5,-24.799999999999997,5,2,3,0.4,10.94,39.75,-8.266666666666666,69.6,3718,2013-09-13,,,,
966,2013.09.16,Mon,-35.0,8.2,-43.2,3,1,2,0.3333333333333333,-11.666666666666666,8.2,-21.6,8.2,3721,2013-09-16,,,,
967,2013.09.17,Tue,-10.000000000000002,0.6,-10.600000000000001,3,1,2,0.3333333333333333,-3.333333333333334,0.6,-5.300000000000001,0.6,3723,2013-09-17,,,,
968,2013.09.18,Wed,81.9,160.1,-78.19999999999999,19,1,18,0.05263157894736842,4.310526315789474,160.1,-4.344444444444444,160.1,3743,2013-09-18,,,,
969,2013.09.19,Thu,-5.4,12.9,-18.3,2,1,1,0.5,-2.7,12.9,-18.3,12.9,3744,2013-09-19,,,,
970,2013.09.20,Fri,-29.899999999999995,11.2,-41.099999999999994,9,2,7,0.2222222222222222,-3.3222222222222215,5.6,-5.871428571428571,7.8,3754,2013-09-20,,,,
971,2013.09.23,Mon,-9.7,6.0,-15.7,3,1,2,0.3333333333333333,-3.233333333333333,6.0,-7.85,6.0,3757,2013-09-23,,,,
972,2013.09.24,Tue,-8.3,16.1,-24.4,6,2,4,0.3333333333333333,-1.3833333333333335,8.05,-6.1,9.2,3763,2013-09-24,,,,
973,2013.09.25,Wed,13.499999999999998,17.9,-4.4,2,1,1,0.5,6.749999999999999,17.9,-4.4,17.9,3765,2013-09-25,,,,
974,2013.09.26,Thu,4.0,4.0,0.0,1,1,0,1.0,4.0,4.0,0.0,4.0,3766,2013-09-26,,,,
975,2013.09.27,Fri,-4.300000000000001,2.6,-6.9,2,1,1,0.5,-2.1500000000000004,2.6,-6.9,2.6,3768,2013-09-27,,,,
976,2013.09.30,Mon,8.0,14.9,-6.9,2,1,1,0.5,4.0,14.9,-6.9,14.9,3770,2013-09-30,,,,
977,2013.10.01,Tue,-22.4,25.5,-47.900000000000006,5,2,3,0.4,-4.4799999999999995,12.75,-15.966666666666669,19.1,3771,2013-10-01,,,,
978,2013.10.02,Wed,-11.800000000000004,49.4,-61.2,9,1,8,0.1111111111111111,-1.3111111111111116,49.4,-7.65,49.4,3784,2013-10-02,,,,
979,2013.10.03,Thu,-3.7999999999999976,15.7,-19.5,5,2,3,0.4,-0.7599999999999996,7.85,-6.5,14.1,3788,2013-10-03,,,,
980,2013.10.04,Fri,15.6,24.5,-8.9,2,1,1,0.5,7.8,24.5,-8.9,24.5,3791,2013-10-04,,,,
981,2013.10.07,Mon,-33.7,0.0,-33.7,4,0,4,0.0,-8.425,0.0,-8.425,-2.7,3795,2013-10-07,,,,
982,2013.10.08,Tue,-34.1,4.6,-38.7,7,1,6,0.14285714285714285,-4.871428571428572,4.6,-6.45,4.6,3802,2013-10-08,,,,
983,2013.10.09,Wed,37.3,52.8,-15.5,2,1,1,0.5,18.65,52.8,-15.5,52.8,3803,2013-10-09,squeeze,expansion,squeeze,expansion
984,2013.10.10,Thu,-5.3999999999999995,8.8,-14.2,3,1,2,0.3333333333333333,-1.7999999999999998,8.8,-7.1,8.8,3805,2013-10-10,range,range,range,range
985,2013.10.11,Fri,-0.40000000000000036,19.1,-19.5,3,2,1,0.6666666666666666,-0.13333333333333344,9.55,-19.5,15.9,3810,2013-10-11,range,expn inverse range,squeeze,expn range
986,2013.10.14,Mon,-17.4,11.8,-29.200000000000003,4,1,3,0.25,-4.35,11.8,-9.733333333333334,11.8,3813,2013-10-14,squeeze,range,squeeze,range
987,2013.10.15,Tue,54.7,54.7,0.0,1,1,0,1.0,54.7,54.7,0.0,54.7,3815,2013-10-15,squeeze,expn range,squeeze,expn range
988,2013.10.16,Wed,8.4,23.5,-15.1,2,1,1,0.5,4.2,23.5,-15.1,23.5,3816,2013-10-16,squeeze,expn inverse expn range,range,expn range
989,2013.10.17,Thu,100.9,110.7,-9.8,2,1,1,0.5,50.45,110.7,-9.8,110.7,3818,2013-10-17,range,expansion,squeeze,expansion
990,2013.10.18,Fri,5.8,13.0,-7.2,2,1,1,0.5,2.9,13.0,-7.2,13.0,3820,2013-10-18,squeeze,expn range,squeeze,expn range
991,2013.10.21,Mon,-25.9,1.0,-26.9,6,1,5,0.16666666666666666,-4.316666666666666,1.0,-5.38,1.0,3822,2013-10-21,squeeze,range,squeeze,range
992,2013.10.22,Tue,73.10000000000001,101.7,-28.599999999999998,6,1,5,0.16666666666666666,12.183333333333335,101.7,-5.72,101.7,3833,2013-10-22,squeeze,expansion,squeeze,expansion
993,2013.10.23,Wed,5.200000000000001,17.700000000000003,-12.5,3,2,1,0.6666666666666666,1.7333333333333336,8.850000000000001,-12.5,11.3,3836,2013-10-23,squeeze,expn inverse range,range,expn range
994,2013.10.24,Thu,-3.5,4.4,-7.9,3,2,1,0.6666666666666666,-1.1666666666666667,2.2,-7.9,2.7,3837,2013-10-24,range,range,squeeze,range
995,2013.10.25,Fri,-28.6,7.4,-36.0,5,1,4,0.2,-5.720000000000001,7.4,-9.0,7.4,3841,2013-10-25,squeeze,range,squeeze,range
996,2013.10.28,Mon,-6.9,16.099999999999998,-23.0,5,2,3,0.4,-1.3800000000000001,8.049999999999999,-7.666666666666667,12.7,3848,2013-10-28,range,expn range,range,expn range
997,2013.10.29,Tue,10.200000000000003,29.400000000000002,-19.2,4,2,2,0.5,2.5500000000000007,14.700000000000001,-9.6,19.1,3853,2013-10-29,range,range,squeeze,range
998,2013.10.30,Wed,-20.6,5.1,-25.7,3,1,2,0.3333333333333333,-6.866666666666667,5.1,-12.85,5.1,3856,2013-10-30,squeeze,range,range,range
999,2013.10.31,Thu,23.4,23.4,0.0,1,1,0,1.0,23.4,23.4,0.0,23.4,3857,2013-10-31,range,expansion,squeeze,expansion
1000,2013.11.01,Fri,63.3,63.3,0.0,1,1,0,1.0,63.3,63.3,0.0,63.3,3858,2013-11-01,squeeze,expansion,squeeze,expansion
1001,2013.11.04,Mon,-14.400000000000002,8.7,-23.1,4,2,2,0.5,-3.6000000000000005,4.35,-11.55,4.9,3861,2013-11-04,squeeze,range,squeeze,range
1002,2013.11.05,Tue,5.1,10.6,-5.5,2,1,1,0.5,2.55,10.6,-5.5,10.6,3863,2013-11-05,squeeze,fake expn range,squeeze,expn range
1003,2013.11.06,Wed,7.800000000000001,16.3,-8.5,3,2,1,0.6666666666666666,2.6,8.15,-8.5,12.1,3865,2013-11-06,squeeze,expn range trend,squeeze,expn range
1004,2013.11.07,Thu,94.9,108.8,-13.899999999999999,3,1,2,0.3333333333333333,31.633333333333336,108.8,-6.949999999999999,108.8,3870,2013-11-07,squeeze,expn range,squeeze,expn range
1005,2013.11.08,Fri,9.600000000000001,37.1,-27.5,4,1,3,0.25,2.4000000000000004,37.1,-9.166666666666666,37.1,3874,2013-11-08,squeeze,expn range,squeeze,expn range
1006,2013.11.11,Mon,4.0,13.7,-9.7,2,1,1,0.5,2.0,13.7,-9.7,13.7,3875,2013-11-11,squeeze,expansion,squeeze,expansion
1007,2013.11.12,Tue,19.7,19.7,0.0,3,2,0,0.6666666666666666,6.566666666666666,9.85,0.0,18.4,3878,2013-11-12,squeeze,expn inverse expn,squeeze,expn range
1008,2013.11.13,Wed,40.3,40.3,0.0,2,2,0,1.0,20.15,20.15,0.0,33.9,3881,2013-11-13,squeeze,range expn,squeeze,expansion
1009,2013.11.14,Thu,-34.6,0.4,-35.0,3,1,2,0.3333333333333333,-11.533333333333333,0.4,-17.5,0.4,3882,2013-11-14,squeeze,range,squeeze,range
1010,2013.11.15,Fri,-6.699999999999999,18.8,-25.5,5,1,4,0.2,-1.3399999999999999,18.8,-6.375,18.8,3889,2013-11-15,squeeze,fake expn range,range,expn range
1011,2013.11.18,Mon,29.6,29.6,0.0,1,1,0,1.0,29.6,29.6,0.0,29.6,3890,2013-11-18,range,expn range,range,expn range
1012,2013.11.19,Tue,-72.9,12.6,-85.5,12,1,11,0.08333333333333333,-6.075,12.6,-7.7727272727272725,12.6,3902,2013-11-19,squeeze,range expn more,range,expansion
1013,2013.11.20,Wed,93.0,93.0,0.0,2,2,0,1.0,46.5,46.5,0.0,92.7,3904,2013-11-20,range,expansion,squeeze,expansion
1014,2013.11.21,Thu,-12.5,14.0,-26.5,4,2,2,0.5,-3.125,7.0,-13.25,13.8,3907,2013-11-21,squeeze,expn range,squeeze,expn range
1015,2013.11.22,Fri,39.5,39.5,0.0,1,1,0,1.0,39.5,39.5,0.0,39.5,3909,2013-11-22,squeeze,expansion,squeeze,expansion
1016,2013.11.25,Mon,5.7,5.7,0.0,1,1,0,1.0,5.7,5.7,0.0,5.7,3910,2013-11-25,squeeze,expn range,squeeze,expn range
1017,2013.11.26,Tue,-16.999999999999996,20.8,-37.8,4,1,3,0.25,-4.249999999999999,20.8,-12.6,20.8,3914,2013-11-26,squeeze,range expn more,range,expansion
1018,2013.11.27,Wed,-1.4000000000000004,8.7,-10.1,2,1,1,0.5,-0.7000000000000002,8.7,-10.1,8.7,3915,2013-11-27,range,range,squeeze,range
1019,2013.11.28,Thu,10.899999999999999,19.9,-9.0,3,2,1,0.6666666666666666,3.633333333333333,9.95,-9.0,13.1,3919,2013-11-28,squeeze,range,squeeze,range
1020,2013.11.29,Fri,-76.7,11.8,-88.5,15,1,14,0.06666666666666667,-5.113333333333333,11.8,-6.321428571428571,11.8,3934,2013-11-29,squeeze,range,squeeze,range
1021,2013.12.02,Mon,37.7,48.0,-10.3,3,2,1,0.6666666666666666,12.566666666666668,24.0,-10.3,43.2,3936,2013-12-02,squeeze,expansion,squeeze,expansion
1022,2013.12.03,Tue,28.4,28.4,0.0,1,1,0,1.0,28.4,28.4,0.0,28.4,3938,2013-12-03,squeeze,expansion,squeeze,expansion
1023,2013.12.04,Wed,-36.1,17.5,-53.6,8,1,7,0.125,-4.5125,17.5,-7.6571428571428575,17.5,3946,2013-12-04,squeeze,expn range,squeeze,expn range
1024,2013.12.05,Thu,31.799999999999997,68.3,-36.5,5,2,3,0.4,6.359999999999999,34.15,-12.166666666666666,56.4,3951,2013-12-05,squeeze,range expn,squeeze,expansion
1025,2013.12.06,Fri,-43.3,18.7,-62.0,11,1,10,0.09090909090909091,-3.936363636363636,18.7,-6.2,18.7,3962,2013-12-06,squeeze,range expn,squeeze,expansion
1026,2013.12.09,Mon,10.7,10.7,0.0,1,1,0,1.0,10.7,10.7,0.0,10.7,3963,2013-12-09,squeeze,trend,range,expansion
1027,2013.12.10,Tue,1.8000000000000007,12.0,-10.2,2,1,1,0.5,0.9000000000000004,12.0,-10.2,12.0,3965,2013-12-10,range,expn range,range,expn range
1028,2013.12.11,Wed,-28.200000000000003,4.9,-33.1,5,1,4,0.2,-5.640000000000001,4.9,-8.275,4.9,3970,2013-12-11,range,expn range,squeeze,expn range
1029,2013.12.12,Thu,-32.9,0.4,-33.3,6,1,5,0.16666666666666666,-5.483333333333333,0.4,-6.659999999999999,0.4,3976,2013-12-12,squeeze,fake expasion,range,expansion
1030,2013.12.13,Fri,-19.3,10.1,-29.4,4,1,3,0.25,-4.825,10.1,-9.799999999999999,10.1,3979,2013-12-13,range,expn inverse range,range,expn range
1031,2013.12.16,Mon,7.299999999999999,22.4,-15.1,2,1,1,0.5,3.6499999999999995,22.4,-15.1,22.4,3981,2013-12-16,range,expn range,squeeze,expn range
1032,2013.12.17,Tue,-19.1,8.4,-27.5,4,1,3,0.25,-4.775,8.4,-9.166666666666666,8.4,3985,2013-12-17,squeeze,expn range,squeeze,expn range
1033,2013.12.18,Wed,12.899999999999991,90.6,-77.7,9,2,7,0.2222222222222222,1.4333333333333325,45.3,-11.1,86.3,3995,2013-12-18,squeeze,range expn,range,expansion
1034,2013.12.19,Thu,5.399999999999999,18.2,-12.8,2,1,1,0.5,2.6999999999999993,18.2,-12.8,18.2,3997,2013-12-19,range,range,range,range
1035,2013.12.20,Fri,-14.300000000000004,18.9,-33.2,4,1,3,0.25,-3.575000000000001,18.9,-11.066666666666668,18.9,4001,2013-12-20,range,expn range,squeeze,expn range
1036,2013.12.23,Mon,0.5999999999999996,13.7,-13.1,3,1,2,0.3333333333333333,0.19999999999999987,13.7,-6.55,13.7,4003,2013-12-23,squeeze,expn inverse range,range,expn range
1037,2013.12.24,Tue,-6.800000000000001,1.5,-8.3,3,2,1,0.6666666666666666,-2.266666666666667,0.75,-8.3,1.4,4005,2013-12-24,range,range,range,range
1038,2013.12.25,Wed,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2013-12-25,,,,-
1039,2013.12.26,Thu,1.7000000000000002,5.0,-3.3,2,1,1,0.5,0.8500000000000001,5.0,-3.3,5.0,4008,2013-12-26,range,range,squeeze,range
1040,2013.12.27,Fri,-17.6,0.0,-17.6,1,0,1,0.0,-17.6,0.0,-17.6,-17.6,4010,2013-12-27,squeeze,expn range,squeeze,expn range
1041,2013.12.30,Mon,34.6,34.6,0.0,1,1,0,1.0,34.6,34.6,0.0,34.6,4011,2013-12-30,squeeze,expansion,squeeze,expansion
1042,2013.12.31,Tue,-4.3,6.7,-11.0,2,1,1,0.5,-2.15,6.7,-11.0,6.7,4012,2013-12-31,squeeze,expansion,RanTre,expansion
1043,2014.01.01,Wed,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2014-01-01,,,,-
1044,2014.01.02,Thu,13.499999999999998,20.9,-7.4,2,1,1,0.5,6.749999999999999,20.9,-7.4,20.9,4014,2014-01-02,squeeze,expansion,squeeze,expansion
1045,2014.01.03,Fri,-5.3999999999999995,2.7,-8.1,2,1,1,0.5,-2.6999999999999997,2.7,-8.1,2.7,4017,2014-01-03,squeeze,fake expasion,squeeze,expansion
1046,2014.01.06,Mon,-22.9,0.0,-22.9,2,0,2,0.0,-11.45,0.0,-11.45,-8.1,4018,2014-01-06,squeeze,fake expasion,range,expansion
1047,2014.01.07,Tue,-81.5,0.0,-81.5,10,0,9,0.0,-8.15,0.0,-9.055555555555555,0.0,4024,2014-01-07,range,range,squeeze,range
1048,2014.01.08,Wed,5.6,18.900000000000002,-13.3,3,2,1,0.6666666666666666,1.8666666666666665,9.450000000000001,-13.3,16.8,4031,2014-01-08,squeeze,expn range expn range,squeeze,expn range
1049,2014.01.09,Thu,-19.7,12.2,-31.900000000000002,4,1,3,0.25,-4.925,12.2,-10.633333333333335,12.2,4034,2014-01-09,squeeze,range,squeeze,range
1050,2014.01.10,Fri,17.8,47.5,-29.7,4,1,3,0.25,4.45,47.5,-9.9,47.5,4040,2014-01-10,squeeze,fake inverse expn,squeeze,expansion
1051,2014.01.13,Mon,-26.200000000000003,11.6,-37.8,5,1,4,0.2,-5.24,11.6,-9.45,11.6,4044,2014-01-13,,,,
1052,2014.01.14,Tue,-40.400000000000006,1.5,-41.900000000000006,7,1,6,0.14285714285714285,-5.771428571428572,1.5,-6.983333333333334,1.5,4049,2014-01-14,,,,
1053,2014.01.15,Wed,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2014-01-15,,,,
1054,2014.01.16,Thu,-33.7,0.0,-33.7,5,0,4,0.0,-6.74,0.0,-8.425,0.0,4053,2014-01-16,,,,
1055,2014.01.17,Fri,67.5,67.5,0.0,1,1,0,1.0,67.5,67.5,0.0,67.5,4058,2014-01-17,,,,
1056,2014.01.20,Mon,-7.6000000000000005,4.7,-12.3,2,1,1,0.5,-3.8000000000000003,4.7,-12.3,4.7,4059,2014-01-20,,,,
1057,2014.01.21,Tue,13.700000000000001,21.8,-8.1,4,2,1,0.5,3.4250000000000003,10.9,-8.1,15.3,4063,2014-01-21,,,,
1058,2014.01.22,Wed,-30.3,0.0,-30.3,4,0,4,0.0,-7.575,0.0,-7.575,-0.7,4068,2014-01-22,,,,
1059,2014.01.23,Thu,64.9,74.0,-9.1,2,1,1,0.5,32.45,74.0,-9.1,74.0,4070,2014-01-23,,,,
1060,2014.01.24,Fri,-91.3,0.0,-91.3,9,0,9,0.0,-10.144444444444444,0.0,-10.144444444444444,-4.3,4073,2014-01-24,,,,
1061,2014.01.27,Mon,-18.8,6.7,-25.5,5,1,4,0.2,-3.7600000000000002,6.7,-6.375,6.7,4083,2014-01-27,squeeze,range,squeeze,range
1062,2014.01.28,Tue,4.0,18.9,-14.899999999999999,3,1,2,0.3333333333333333,1.3333333333333333,18.9,-7.449999999999999,18.9,4086,2014-01-28,squeeze,range,squeeze,range
1063,2014.01.29,Wed,-108.20000000000002,1.6,-109.80000000000001,10,1,9,0.1,-10.820000000000002,1.6,-12.200000000000001,1.6,4090,2014-01-29,squeeze,expn range,squeeze,expn range
1064,2014.01.30,Thu,27.3,27.3,0.0,1,1,0,1.0,27.3,27.3,0.0,27.3,4098,2014-01-30,squeeze,expansion,squeeze,expansion
1065,2014.01.31,Fri,25.6,40.6,-15.0,4,2,2,0.5,6.4,20.3,-7.5,39.2,4102,2014-01-31,squeeze,range expn,squeeze,expansion
1066,2014.02.03,Mon,-54.5,13.3,-67.8,8,1,7,0.125,-6.8125,13.3,-9.685714285714285,13.3,4110,2014-02-03,squeeze,range,range,range
1067,2014.02.04,Tue,-68.6,0.0,-68.6,8,0,8,0.0,-8.575,0.0,-8.575,-5.2,4118,2014-02-04,range,range,squeeze,range
1068,2014.02.05,Wed,-80.1,5.9,-86.0,17,1,16,0.058823529411764705,-4.711764705882352,5.9,-5.375,5.9,4135,2014-02-05,squeeze,range,squeeze,range
1069,2014.02.06,Thu,32.1,57.9,-25.799999999999997,5,1,4,0.2,6.42,57.9,-6.449999999999999,57.9,4140,2014-02-06,squeeze,expn inverse expn,squeeze,expn range
1070,2014.02.07,Fri,-29.7,9.3,-39.0,3,1,2,0.3333333333333333,-9.9,9.3,-19.5,9.3,4141,2014-02-07,squeeze,range expn,squeeze,expansion
1071,2014.02.10,Mon,18.0,27.5,-9.5,4,2,2,0.5,4.5,13.75,-4.75,24.5,4147,2014-02-10,squeeze,fake expasion,range,expansion
1072,2014.02.11,Tue,-18.1,13.0,-31.1,4,1,3,0.25,-4.525,13.0,-10.366666666666667,13.0,4151,2014-02-11,range,range expn,squeeze,expansion
1073,2014.02.12,Wed,8.5,43.0,-34.5,4,1,3,0.25,2.125,43.0,-11.5,43.0,4155,2014-02-12,squeeze,expansion,range,expansion
1074,2014.02.13,Thu,8.1,8.1,0.0,2,2,0,1.0,4.05,4.05,0.0,4.2,4157,2014-02-13,range,expansion,squeeze,expansion
1075,2014.02.14,Fri,0.7000000000000002,7.5,-6.8,2,1,1,0.5,0.3500000000000001,7.5,-6.8,7.5,4158,2014-02-14,squeeze,range,range,range
1076,2014.02.17,Mon,-27.5,1.5,-29.0,5,1,4,0.2,-5.5,1.5,-7.25,1.5,4160,2014-02-17,range,squeeze,squeeze,range
1077,2014.02.18,Tue,33.699999999999996,43.199999999999996,-9.5,5,2,3,0.4,6.739999999999999,21.599999999999998,-3.1666666666666665,42.8,4169,2014-02-18,squeeze,expansion,squeeze,expansion
1078,2014.02.19,Wed,6.300000000000001,21.6,-15.3,4,2,2,0.5,1.5750000000000002,10.8,-7.65,15.4,4173,2014-02-19,squeeze,fake expn range,range,expn range
1079,2014.02.20,Thu,7.800000000000001,31.2,-23.4,3,1,2,0.3333333333333333,2.6,31.2,-11.7,31.2,4175,2014-02-20,range,expn range,squeeze,expn range
1080,2014.02.21,Fri,-22.7,10.7,-33.4,6,1,5,0.16666666666666666,-3.783333333333333,10.7,-6.68,10.7,4182,2014-02-21,squeeze,expn range,squeeze,expn range
1081,2014.02.24,Mon,0.2999999999999998,6.6,-6.3,2,1,1,0.5,0.1499999999999999,6.6,-6.3,6.6,4183,2014-02-24,squeeze,fake inverse expn range,squeeze,expn range
1082,2014.02.25,Tue,-2.0,5.1,-7.1,2,1,1,0.5,-1.0,5.1,-7.1,5.1,4185,2014-02-25,squeeze,range,squeeze,range
1083,2014.02.26,Wed,35.2,61.0,-25.799999999999997,6,1,5,0.16666666666666666,5.866666666666667,61.0,-5.159999999999999,61.0,4192,2014-02-26,squeeze,expansion,squeeze,expansion
1084,2014.02.27,Thu,26.0,26.0,0.0,2,2,0,1.0,13.0,13.0,0.0,14.6,4194,2014-02-27,squeeze,expn inverse expn,squeeze,expn range
1085,2014.02.28,Fri,29.6,79.2,-49.599999999999994,3,1,2,0.3333333333333333,9.866666666666667,79.2,-24.799999999999997,79.2,4196,2014-02-28,squeeze,expansion,squeeze,expansion
1086,2014.03.03,Mon,32.6,32.6,0.0,2,2,0,1.0,16.3,16.3,0.0,30.8,4199,2014-03-03,,,,
1087,2014.03.04,Tue,-38.89999999999999,0.0,-38.89999999999999,3,0,3,0.0,-12.966666666666663,0.0,-12.966666666666663,-6.3,4202,2014-03-04,,,,
1088,2014.03.05,Wed,-72.2,2.2,-74.4,13,1,12,0.07692307692307693,-5.553846153846154,2.2,-6.2,2.2,4212,2014-03-05,,,,
1089,2014.03.06,Thu,71.9,115.9,-44.0,9,1,8,0.1111111111111111,7.98888888888889,115.9,-5.5,115.9,4224,2014-03-06,,,,
1090,2014.03.07,Fri,16.2,16.2,0.0,1,1,0,1.0,16.2,16.2,0.0,16.2,4225,2014-03-07,,,,
1091,2014.03.10,Mon,-78.49999999999999,0.0,-78.49999999999999,11,0,11,0.0,-7.136363636363635,0.0,-7.136363636363635,-4.1,4236,2014-03-10,,,,
1092,2014.03.11,Tue,-17.7,3.5,-21.2,3,1,2,0.3333333333333333,-5.8999999999999995,3.5,-10.6,3.5,4237,2014-03-11,,,,
1093,2014.03.12,Wed,12.600000000000001,35.2,-22.6,4,1,3,0.25,3.1500000000000004,35.2,-7.533333333333334,35.2,4243,2014-03-12,,,,
1094,2014.03.13,Thu,71.0,71.0,0.0,2,2,0,1.0,35.5,35.5,0.0,38.6,4244,2014-03-13,,,,
1095,2014.03.14,Fri,-7.9,18.4,-26.299999999999997,3,1,2,0.3333333333333333,-2.6333333333333333,18.4,-13.149999999999999,18.4,4247,2014-03-14,,,,
1096,2014.03.17,Mon,7.5,18.5,-11.0,4,3,1,0.75,1.875,6.166666666666667,-11.0,17.0,4251,2014-03-17,,,,
1097,2014.03.18,Tue,-24.900000000000002,8.5,-33.4,5,2,3,0.4,-4.98,4.25,-11.133333333333333,8.3,4254,2014-03-18,,,,
1098,2014.03.19,Wed,-62.60000000000001,0.0,-62.60000000000001,7,0,7,0.0,-8.942857142857145,0.0,-8.942857142857145,-4.2,4263,2014-03-19,,,,
1099,2014.03.20,Thu,32.9,32.9,0.0,1,1,0,1.0,32.9,32.9,0.0,32.9,4265,2014-03-20,,,,
1100,2014.03.21,Fri,-58.29999999999999,0.0,-58.29999999999999,10,0,10,0.0,-5.829999999999999,0.0,-5.829999999999999,-1.9,4273,2014-03-21,,,,
1101,2014.03.24,Mon,24.599999999999994,42.9,-18.3,5,2,3,0.4,4.919999999999999,21.45,-6.1000000000000005,32.3,4280,2014-03-24,,,,
1102,2014.03.25,Tue,-22.400000000000002,7.2,-29.6,3,1,2,0.3333333333333333,-7.466666666666668,7.2,-14.8,7.2,4283,2014-03-25,,,,
1103,2014.03.26,Wed,-15.3,0.1,-15.4,3,1,2,0.3333333333333333,-5.1000000000000005,0.1,-7.7,0.1,4284,2014-03-26,,,,
1104,2014.03.27,Thu,-13.7,16.2,-29.9,6,1,5,0.16666666666666666,-2.283333333333333,16.2,-5.9799999999999995,16.2,4291,2014-03-27,,,,
1105,2014.03.28,Fri,0.0,7.6,-7.6,2,1,1,0.5,0.0,7.6,-7.6,7.6,4293,2014-03-28,,,,
1106,2014.03.31,Mon,-29.300000000000004,0.0,-29.300000000000004,4,0,4,0.0,-7.325000000000001,0.0,-7.325000000000001,-5.6,4297,2014-03-31,,,,
1107,2014.04.01,Tue,6.1,6.1,0.0,1,1,0,1.0,6.1,6.1,0.0,6.1,4299,2014-04-01,,,,
1108,2014.04.02,Wed,9.5,9.5,0.0,2,2,0,1.0,4.75,4.75,0.0,4.8,4300,2014-04-02,,,,
1109,2014.04.03,Thu,-52.3,37.2,-89.5,21,1,20,0.047619047619047616,-2.4904761904761905,37.2,-4.475,37.2,4322,2014-04-03,,,,
1110,2014.04.04,Fri,-78.39999999999999,0.1,-78.49999999999999,12,1,11,0.08333333333333333,-6.533333333333332,0.1,-7.136363636363635,0.1,4323,2014-04-04,,,,
1111,2014.04.07,Mon,9.5,15.2,-5.7,2,1,1,0.5,4.75,15.2,-5.7,15.2,4336,2014-04-07,,,,
1112,2014.04.08,Tue,42.1,51.0,-8.899999999999999,3,1,2,0.3333333333333333,14.033333333333333,51.0,-4.449999999999999,51.0,4339,2014-04-08,,,,
1113,2014.04.09,Wed,-19.700000000000003,9.4,-29.1,6,1,5,0.16666666666666666,-3.2833333333333337,9.4,-5.82,9.4,4345,2014-04-09,,,,
1114,2014.04.10,Thu,4.5,4.5,0.0,1,1,0,1.0,4.5,4.5,0.0,4.5,4346,2014-04-10,,,,
1115,2014.04.11,Fri,13.399999999999999,31.9,-18.5,6,1,5,0.16666666666666666,2.233333333333333,31.9,-3.7,31.9,4352,2014-04-11,,,,
1116,2014.04.14,Mon,25.400000000000002,25.400000000000002,0.0,2,2,0,1.0,12.700000000000001,12.700000000000001,0.0,23.1,4353,2014-04-14,,,,
1117,2014.04.15,Tue,-16.9,7.1,-24.0,4,1,3,0.25,-4.225,7.1,-8.0,7.1,4355,2014-04-15,,,,
1118,2014.04.16,Wed,-12.399999999999999,21.8,-34.199999999999996,4,1,3,0.25,-3.0999999999999996,21.8,-11.399999999999999,21.8,4359,2014-04-16,,,,
1119,2014.04.17,Thu,13.100000000000001,13.100000000000001,0.0,2,2,0,1.0,6.550000000000001,6.550000000000001,0.0,12.8,4364,2014-04-17,,,,
1120,2014.04.18,Fri,-25.0,3.5,-28.5,8,1,7,0.125,-3.125,3.5,-4.071428571428571,3.5,4372,2014-04-18,,,,
